stamp,candidates,valid_matches,immature_matches,match_ratio,r_abs_p50,r_abs_p75,r_abs_p90,r_abs_p95,r_abs_max,r_signed_median,grad_p50,grad_p75,grad_p90,grad_p95,J_norm_p50,J_norm_p90,J_norm_p99,J_norm_max,Jdof_p90_rx,Jdof_p90_ry,Jdof_p90_rz,Jdof_p90_tx,Jdof_p90_ty,Jdof_p90_tz,H_geo_fro,H_photo_fro,H_photo_trace,b_geo_norm,b_photo_norm,R_H_unscaled,R_b_unscaled,R_H_scaled,lambda_ref,eig1,eig2,eig3,eig4,eig5,eig6,photo_step_t_mm,photo_step_r_deg,lm_iterations,lm_accepted,lm_rejected,reject_rate,lm_initial_cost,lm_final_cost,geo_cost,photo_cost,pose_delta_t_m,pose_delta_r_deg,photo_effective_residuals,fd_samples,fd_median_rel_err,fd_p95_rel_err,fd_done,photometric_scale,fd_level_a_samples,fd_level_a_median,fd_level_a_p95,fd_level_a_sign,fd_level_b_points,fd_level_b_scalars,fd_level_b_median,fd_level_b_p95,fd_level_b_sign,fd_b_rx_med,fd_b_rx_p95,fd_b_ry_med,fd_b_ry_p95,fd_b_rz_med,fd_b_rz_p95,fd_b_tx_med,fd_b_tx_p95,fd_b_ty_med,fd_b_ty_p95,fd_b_tz_med,fd_b_tz_p95,fd_b_analytic_p50,fd_b_analytic_p90,fd_b_analytic_p99,fd_b_numeric_p50,fd_b_numeric_p90,fd_b_numeric_p99,fd_c_voxel_switch,fd_c_cell_switch,fd_c_validity_switch,fd_c_noswitch_samples,fd_c_noswitch_median,fd_c_noswitch_p95,photo_near_fraction,photo_near_r_p50,photo_near_r_p90,photo_far_r_p50,photo_far_r_p90,geo_lambda1,geo_lambda2,geo_lambda3,geo_two_weak_flag,eta_world_x,eta_world_y,eta_world_z,eta_abs_dot_prev,eta_angle_prev_deg,weak_subspace_diff_F,selected_voxel_jaccard,selected_voxel_retention,selected_score_p10,selected_score_p50,selected_score_p90,selected_score_max,candidate_score_p50,candidate_score_p90,candidate_score_p99,q_geo_v1,q_geo_v2,q_photo_v1,q_photo_v2,s_geo_v1,s_geo_v2,s_photo_v1,s_photo_v2,parity_count_serial,parity_count_parallel,parity_cost_rel,parity_H_rel,parity_b_rel,source_near_fraction,photo_near_r_p95,photo_far_r_p95,photo_near_inlier_fraction,photo_far_inlier_fraction,photo_near_grad_p50,photo_near_grad_p90,photo_far_grad_p50,photo_far_grad_p90,photo_near_J_p50,photo_near_J_p90,photo_far_J_p50,photo_far_J_p90,photo_near_H_fraction
1691509832356948442,3003,1532,1441,0.510157,6.29871,11.2534,20.6544,32.9947,208.039,-0.46609,196.556,346.503,631.416,919.186,401.265,1537.69,5078,28341.7,778.999,691.327,817.207,372.309,385.123,189.827,88071.8,1692.45,2754.84,0.00352891,2.67277,0,0,0.0192168,0,41.6258,57.3378,95.0533,452.044,594.75,1514.03,0,0,5,5,6,0.545455,1,2.55911,2.55911,0.275019,0.00534905,0.126813,1532,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150131,4.61756,11.7216,6.53265,22.0072,82.6294,531.331,633.039,1,0.822713,0.568354,-0.0108343,1,0,0,0,0,364.398,466.623,1003.62,2200.67,26.6892,302.671,937.2,840.03,2670.43,142.594,247.483,3.69577e-05,-0.000768793,-1.18917,-0.404,0,0,0,0,0,0.0765901,14.7341,38.1781,1,0.99232,143.977,312.37,212.584,663.547,202.02,456.918,476.547,1731.22,0.00874742
1691509832456941785,2927,1991,881,0.680219,7.02508,13.7706,26.8611,50.8185,223.686,-0.496186,239.551,437.377,801.258,1175.16,611.396,2284.16,6022.84,12994,1097.6,987.128,1307.97,444.104,490.363,237.928,113532,2671.47,4402.87,17.5016,5.73643,0,0,0.0235306,0,60.485,82.4698,118.27,547.306,1376.98,2217.36,0,0,2,1,11,0.916667,1,2.12624,2.12624,0.744127,0.000196265,0.0380736,1991,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326469,5.64964,16.3862,7.09259,27.2326,84.3299,613.533,678.137,1,0.833809,0.551549,0.0235685,0.999205,2.28415,0.0600156,0.612903,0.76,439.574,589.372,1249.15,2173.8,41.2806,342.005,1040.23,864.79,2827.06,207.229,243.854,-3.65779,-0.600632,1.82198,-0.131708,0,0,0,0,0,0.022207,22.3545,52.5141,1,0.977155,159.731,574.819,241.925,813.059,220.734,926.125,626.74,2334.27,0.00331997
1691509832556922176,2810,1959,785,0.697153,7.45158,15.061,34.5926,64.106,198.156,-0.190536,272.944,545.333,1066.88,1471.6,736.464,3062.19,6905.33,16416.9,1435.56,1337.56,1695.16,575.687,629.423,328.021,101682,4459.59,7344.41,0.593043,3.7003,0,0,0.0438581,0,74.8497,130.698,198.741,866.946,2474.27,3598.91,0,0,4,3,9,0.75,1,2.46247,2.46247,0.8819,0.00776642,0.0917721,1959,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321593,5.76027,13.9852,7.59904,35.5506,88.9163,640.876,673.208,1,-0.836612,-0.538057,-0.102833,0.996764,4.6109,0.161765,0.694915,0.82,535.692,679.593,1579.98,2602.17,57.5561,386.006,1191.46,839.52,2537.55,291.783,327.228,-0.0596554,0.0927723,-1.2636,-1.60565,0,0,0,0,0,0.0224199,20.6421,65.109,1,0.968882,158.699,674.81,277.485,1082.15,227.882,1079.14,762.942,3109.35,0.00272113
1691509832657014955,2704,2004,643,0.741124,7.63328,17.2878,35.1258,65.2557,176.118,-0.115013,291.976,564.942,1056.51,1487.52,803.391,3208.25,7795.12,16604.5,1394.6,1384.53,1995.91,550.531,637.887,314.026,119229,5665.68,8828.8,0.456731,5.62424,0,0,0.0475192,0,76.0123,114.572,205.05,948.322,2491.77,4993.07,0,0,4,4,8,0.666667,1,2.98727,2.98727,0.868917,0.00234517,0.0652323,2004,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179641,5.93372,16.7655,7.6748,35.4434,90.2698,655.446,698.284,1,-0.837705,-0.537361,-0.0974299,0.999985,0.318358,0.00911948,0.73913,0.85,568.272,707.16,1670.7,2984.15,74.7917,413.276,1341.89,845.97,2642.49,329.857,409.55,0.0435484,0.00951738,-1.482,0.64606,0,0,0,0,0,0.0133136,27.6598,65.7869,1,0.970528,174.948,651.446,294.589,1069.47,253.701,1009.98,812.032,3283.93,0.00138159
1691509832757141503,2633,1855,748,0.70452,8.15644,18.4069,48.5108,73.1889,199.692,-0.502916,334.617,660.824,1123.31,1483.25,959.896,3388.34,7260.05,19963.4,1643,1472.96,2160.2,596.202,739.366,401.007,117856,5527.14,8846.9,16.0276,5.63082,0,0,0.0468975,0,94.4229,118.019,222.743,1217.58,2348.76,4845.38,0,0,1,0,9,1,1,2.94088,2.94088,0.975752,0,0,1855,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145553,8.48833,20.664,8.15305,49.2017,87.2001,678.952,698.848,1,0.836786,0.513241,0.190714,0.995358,5.52298,0.198638,0.666667,0.8,669.806,870.078,1617.85,2792.55,92.7368,482.127,1463.16,843.672,2682.68,284.65,396.245,-4.36028,0.542264,1.02995,1.10506,0,0,0,0,0,0.0102545,29.7438,73.9589,1,0.968271,170.217,708.011,335.288,1130.68,270.39,1084.46,971.452,3418.44,0.00118247
1691509832857243565,2638,1748,827,0.662623,9.94182,23.6815,62.14,90.2555,176.973,0.137561,362.722,702.789,1165.56,1476.15,1005.08,3541.26,7278.88,11567.8,1667.49,1610.41,2309.77,650.526,745.25,406.7,95206.4,5069.42,8261.64,6.93676,4.26332,0,0,0.0532467,0,88.9146,103.505,206.18,1144.35,2421.81,4296.89,0,0,2,1,9,0.9,1,3.34052,3.34052,1.18751,0.00463783,0.027339,1748,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154462,6.20553,16.4041,10.0899,62.2314,83.3653,659.498,676.137,1,0.831365,0.51589,0.206613,0.999855,0.974325,0.0392557,0.73913,0.85,723.8,932.459,1705.64,2791.54,113.007,529.697,1638.07,804.993,2588.09,289.524,367.914,0.0255603,0.237747,1.11371,0.886943,0,0,0,0,0,0.010235,24.7444,90.5471,1,0.959326,325.767,742.534,363.221,1170.51,475.688,1216.98,1023.4,3553.67,0.00178889
1691509832957094154,2654,1792,810,0.675207,11.5247,27.0295,65.5107,94.6279,243.977,0.159868,391.048,739.276,1195.03,1558.16,1101.77,3721.52,8402.44,26950.5,1865.02,1621.39,2380.05,662.98,767.66,457.023,99198.2,6278.53,10538,2.06889,16.2646,0,0,0.0632928,0,146.501,212.694,307.503,1695.29,2871.33,5304.72,0,0,4,4,8,0.666667,1,4.05626,4.05626,1.35625,0.00956596,0.0442664,1792,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,7.24796,19.2076,11.6377,65.9576,86.2537,670.457,682.289,1,0.828315,0.451884,0.331201,0.990186,8.03377,0.269027,0.73913,0.85,791.724,1075.13,1824.1,3015.62,144.021,591.283,1589.48,894.429,2536.81,340.974,534,0.363198,-0.0499969,-1.16813,-1.19991,0,0,0,0,0,0.0105501,28.0745,95.2771,1,0.951247,224.542,774.227,391.685,1206.9,325.395,1252.31,1117.64,3738.66,0.00134879
1691509833057097669,2638,1866,747,0.707354,11.6115,27.0554,53.9003,83.3269,196.047,0.682699,412.137,739.437,1177.58,1514.21,1204.9,3756.44,8385.84,64527,1876.81,1571.89,2588.2,652.894,856.719,312.94,110960,10303.1,14777.3,4.33964,9.8543,0,0,0.0928541,0,100.863,144.232,221.496,1353.58,3292.86,9664.25,0,0,2,1,11,0.916667,1,2.76754,2.76754,1.18376,0.0021632,0.0460787,1866,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150054,6.37258,12.2155,11.8728,54.7119,93.5725,655.48,693.948,1,0.837797,0.543864,0.048039,0.955635,17.1309,0.578607,0.694915,0.82,763.012,1054.58,1887.27,2546.6,147.036,552.688,1748.66,912.655,2769.6,518.959,536.398,-0.502182,0.430299,0.468019,0.705955,0,0,0,0,0,0.0106141,13.423,84.3307,1,0.964091,261.921,721.555,413.769,1194.55,411.159,1189.89,1214.26,3775.4,0.0010066
1691509833157069399,2561,1963,579,0.766497,11.9039,27.4114,54.26,77.1902,235.036,0.925449,407.706,739.037,1194.34,1489.33,1212.77,3851.21,7859.51,12182.1,1793.15,1556.87,2692.61,668.309,838.221,288.832,117914,7124.24,11110.7,3.97041,11.3625,0,0,0.0604188,0,97.817,113.522,181.255,1583.3,2768.77,6366.05,0,0,2,1,9,0.9,1,3.21289,3.21289,1.19323,0.00452026,0.0688131,1963,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147733,8.05342,17.0738,12.0658,54.9338,93.3254,658.794,700.88,1,0.836373,0.545616,0.0527528,0.999986,0.299459,0.00678805,0.801802,0.89,823.504,1104.57,1929.45,2536.63,157.575,580.168,1874.12,934.718,2816.38,338.816,506.423,-0.739661,-0.0973598,-0.0884438,1.10657,0,0,0,0,0,0.0113237,20.753,78.1809,1,0.971044,235.153,785.045,408.633,1200.97,385.977,1239.16,1227.49,3872.77,0.0014517
1691509833256792964,2588,2072,508,0.800618,11.6408,26.9001,50.1639,76.5711,184.307,1.66757,395.285,715.335,1153.89,1457.78,1222.13,3731.23,7711.98,13748.1,1763.57,1513.05,2566.93,631.886,842.203,260.866,116850,7359.76,11575.4,0.738506,21.8616,0,0,0.0629845,0,103.3,110.874,191.813,1695.29,2954.78,6519.32,0,0,3,3,8,0.727273,1,2.74815,2.74815,1.14052,0.0020651,0.0410666,2072,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130309,7.61306,18.0574,11.7764,50.7386,91.8671,668.947,703.186,1,0.836901,0.542328,0.0740094,0.999769,1.23279,0.053344,0.923077,0.96,869.859,1120.83,1936.08,2334.41,166.436,595.461,1892.07,941.338,2721.94,331.299,533.996,-0.0188381,0.0151247,-1.43701,4.25591,0,0,0,0,0,0.0104328,20.5226,77.4111,1,0.974572,204.474,757.582,396.522,1157.08,310.384,1216.41,1243.09,3745.35,0.00108402
