stamp,candidates,valid_matches,immature_matches,match_ratio,r_abs_p50,r_abs_p75,r_abs_p90,r_abs_p95,r_abs_max,r_signed_median,grad_p50,grad_p75,grad_p90,grad_p95,J_norm_p50,J_norm_p90,J_norm_p99,J_norm_max,Jdof_p90_rx,Jdof_p90_ry,Jdof_p90_rz,Jdof_p90_tx,Jdof_p90_ty,Jdof_p90_tz,H_geo_fro,H_photo_fro,H_photo_trace,b_geo_norm,b_photo_norm,R_H_unscaled,R_b_unscaled,R_H_scaled,lambda_ref,eig1,eig2,eig3,eig4,eig5,eig6,photo_step_t_mm,photo_step_r_deg,lm_iterations,lm_accepted,lm_rejected,reject_rate,lm_initial_cost,lm_final_cost,geo_cost,photo_cost,pose_delta_t_m,pose_delta_r_deg,photo_effective_residuals,fd_samples,fd_median_rel_err,fd_p95_rel_err,fd_done,photometric_scale,fd_level_a_samples,fd_level_a_median,fd_level_a_p95,fd_level_a_sign,fd_level_b_points,fd_level_b_scalars,fd_level_b_median,fd_level_b_p95,fd_level_b_sign,fd_b_rx_med,fd_b_rx_p95,fd_b_ry_med,fd_b_ry_p95,fd_b_rz_med,fd_b_rz_p95,fd_b_tx_med,fd_b_tx_p95,fd_b_ty_med,fd_b_ty_p95,fd_b_tz_med,fd_b_tz_p95,fd_b_analytic_p50,fd_b_analytic_p90,fd_b_analytic_p99,fd_b_numeric_p50,fd_b_numeric_p90,fd_b_numeric_p99,fd_c_voxel_switch,fd_c_cell_switch,fd_c_validity_switch,fd_c_noswitch_samples,fd_c_noswitch_median,fd_c_noswitch_p95,photo_near_fraction,photo_near_r_p50,photo_near_r_p90,photo_far_r_p50,photo_far_r_p90,geo_lambda1,geo_lambda2,geo_lambda3,geo_two_weak_flag,eta_world_x,eta_world_y,eta_world_z,eta_abs_dot_prev,eta_angle_prev_deg,weak_subspace_diff_F,selected_voxel_jaccard,selected_voxel_retention,selected_score_p10,selected_score_p50,selected_score_p90,selected_score_max,candidate_score_p50,candidate_score_p90,candidate_score_p99,q_geo_v1,q_geo_v2,q_photo_v1,q_photo_v2,s_geo_v1,s_geo_v2,s_photo_v1,s_photo_v2,parity_count_serial,parity_count_parallel,parity_cost_rel,parity_H_rel,parity_b_rel,source_near_fraction,photo_near_r_p95,photo_far_r_p95,photo_near_inlier_fraction,photo_far_inlier_fraction,photo_near_grad_p50,photo_near_grad_p90,photo_far_grad_p50,photo_far_grad_p90,photo_near_J_p50,photo_near_J_p90,photo_far_J_p50,photo_far_J_p90,photo_near_H_fraction
1691509832356948442,2999,1528,1443,0.509503,6.28353,11.3506,20.4016,32.5003,198.728,-0.534162,193.924,342.335,630.936,928.634,397.516,1546.97,4871.52,17230.7,770.249,687.679,827.511,377.116,388.479,191.957,43732.9,1268.48,2168.99,0.459797,2.47226,0,0,0.0290052,0,39.8488,57.9818,79.2016,357.592,557.981,1076.39,0,0,4,3,9,0.75,1,1.43469,1.43469,0.277895,0.00112581,0.12841,1528,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150524,4.7384,11.6956,6.60438,22.0176,82.5672,531.416,635.017,1,0.82257,0.568548,-0.0114933,1,0,0,0,0,366.078,466.661,1003.83,2200.78,26.6934,303.326,936.567,509.731,1662.07,143.746,154.376,0.0432484,-0.0843061,-1.22948,-0.616504,0,0,0,0,0,0.0766922,14.9608,38.7307,1,0.991525,145.384,320.731,211.385,654.182,208.453,488.098,470.475,1723.49,0.0116744
1691509832456941785,3050,1701,1283,0.557705,6.74068,12.5278,22.9185,38.9459,214.967,-0.470189,204.675,360.556,668.951,972.419,451.736,1625.63,4731.73,12483.5,808.158,730.268,909.91,384.578,393.575,191.509,47786.1,1383.51,2441.2,14.6612,2.01264,0,0,0.0289521,0,48.0469,75.4865,94.8186,393.263,729.392,1100.19,0,0,1,1,8,0.888889,1,1.2549,1.2549,0.387432,1.17277e-06,0.000341653,1701,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107584,5.55404,14.128,6.87199,24.5801,80.8837,555.029,646.087,1,0.824247,0.566227,0.00177401,0.999908,0.777673,0.0202119,0.801802,0.89,377.176,499.542,1055.15,2422.21,29.1915,311.855,991.552,522.25,1702.47,134.273,169.712,-1.80918,0.9425,0.161849,-0.896966,0,0,0,0,0,0.06,20.2711,42.6177,1,0.988801,148.175,310.741,217.484,703.298,211.415,428.307,507.672,1734.99,0.00842637
1691509832556922176,3014,1671,1285,0.554413,6.84559,13.7726,25.0305,42.2968,196.57,-0.32158,231.036,414.3,754.554,1169.48,578.396,2078.83,5621.87,12197.8,997.705,890.008,1200.48,435.719,465.429,204.485,45649.8,1999.8,3386.59,0.581511,1.06151,0,0,0.0438074,0,58.786,73.6558,108.281,534.089,929.961,1681.82,0,0,4,3,11,0.785714,1,1.3084,1.3084,0.391962,0.00440639,0.0923972,1671,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037702,5.95617,15.9421,6.92628,25.6459,83.5052,583.956,649.539,1,0.82549,0.562967,0.0404378,0.999246,2.22442,0.0788461,0.801802,0.89,410.477,549.076,1204.45,2442.81,34.3425,326.053,1102.65,513.684,1651.68,171.623,209.084,-0.471284,-0.105563,-0.136475,-0.287609,0,0,0,0,0,0.0209025,21.1533,43.1498,1,0.98694,183.763,608.513,233.477,778.658,258.424,962.969,594.26,2125.48,0.0054196
1691509832657014955,2938,1754,1138,0.597005,7.35617,14.0566,25.8705,36.6193,156.788,-0.0221796,239.134,436.72,807.275,1155.43,608.611,2234.65,5191.31,11674.8,973.706,953.482,1313.87,484.776,462.19,214.662,48450.5,2143.19,3571.22,0.543911,2.01671,0,0,0.0442346,0,47.754,58.9555,87.4368,512.77,1104.42,1759.88,0,0,3,3,8,0.727273,1,1.66332,1.66332,0.328009,0.00453586,0.0512442,1754,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342075,6.70764,16.2771,7.37367,26.2649,85.2447,594.304,663.451,1,0.827141,0.560789,0.0367876,0.99999,0.261268,0.0106484,0.818182,0.9,434.396,567.749,1246.39,2355.17,40.361,347.396,1081.31,510.112,1652.6,180.257,201.989,0.0248632,0.129293,-0.637115,0.216733,0,0,0,0,0,0.0204221,20.5298,37.3418,1,0.992916,162.305,586.041,243.586,820.515,210.902,947.526,620.847,2285.71,0.00479365
1691509832757141503,2854,1681,1146,0.588998,6.54664,13.313,23.6475,38.9416,184.307,0.241606,255.856,459.236,832.666,1158.39,660.691,2359.46,5114.58,7810.46,1121.24,1000.63,1335.6,464.315,508.978,246.837,50939.8,2201.83,3622.06,1.41032,2.02572,0,0,0.0432242,0,37.2377,53.7849,100.407,504.367,1077.24,1849.02,0,0,2,2,8,0.8,1,1.65422,1.65422,0.320734,0.00665182,0.0419715,1681,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404521,4.30811,11.8009,6.69251,24.4707,85.8271,620.134,670.039,1,0.830012,0.553207,0.0710055,0.999382,2.01492,0.0799821,0.801802,0.89,490.337,646.219,1266.78,2421.71,48.3052,363.006,1156.91,488.254,1707.87,162.408,206.604,0.118699,-0.282172,0.912807,0.37036,0,0,0,0,0,0.0238262,14.444,39.6614,1,0.99504,165.518,517.837,262.541,844.417,227.035,823.352,681.735,2495.5,0.00425569
1691509832857243565,2893,1613,1217,0.557553,7.90626,15.46,28.0915,45.2266,180.1,-0.508689,285.526,506.657,902.201,1258.78,726.408,2533.8,6376.57,19454,1185.78,1173.02,1416.59,535.162,543.534,286.676,38542.2,2804.83,4595.53,0.975591,2.87371,0,0,0.0727728,0,39.9576,62.869,132.885,626.56,1375.37,2357.88,0,0,4,4,8,0.666667,1,1.76354,1.76354,0.402859,0.00329094,0.045658,1613,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446373,4.52081,15.9605,8.0542,28.504,83.4782,618.073,648.449,1,-0.8319,-0.531251,-0.16036,0.995765,5.27489,0.181561,0.801802,0.89,548.308,693.63,1319.24,2346.71,58.672,394.051,1179.64,486.185,1628.06,207.017,234.721,-0.0257698,0.0764894,-1.36525,-0.0184598,0,0,0,0,0,0.0248877,17.7006,45.6532,1,0.988319,154.74,694.604,291.467,925.377,212.631,1133.24,753.335,2599.52,0.00444697
1691509832957094154,2917,1658,1231,0.568392,8.16289,16.135,30.84,46.3387,181.993,-0.609713,288.173,510.611,924.037,1291.37,731.248,2629.4,6850.17,13389.4,1228.82,1202.86,1496.3,553.673,594.199,288.796,41472.4,3235.73,5315.71,27.4472,4.45802,0,0,0.0780214,0,55.8485,81.1429,182.067,755.952,1463.13,2777.57,0,0,1,0,9,1,1,1.96832,1.96832,0.383861,0,0,1658,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434258,6.12339,16.5783,8.29664,31.1751,83.5312,628.995,651.473,1,0.830771,0.504338,0.235505,0.996814,4.575,0.162337,0.834862,0.91,578.307,760.791,1453.65,2333.64,72.7613,442.985,1304.34,504.465,1570.25,261.761,268.731,5.1065,1.02469,1.07822,0.211561,0,0,0,0,0,0.0246829,21.0536,46.471,1,0.993064,161.481,614.418,294.259,933.16,216.589,978.326,757.667,2683.85,0.00399893
1691509833057097669,2851,1543,1285,0.541214,8.16502,16.614,31.602,45.5107,175.446,-0.64484,311.716,550.922,967.549,1269.06,832.794,2823.03,6893.91,13042.5,1287.71,1279.12,1662.81,559.28,625.72,282.198,45621.1,3252.22,5316.98,1.64918,4.64348,0,0,0.0712877,0,51.2379,66.4865,192.825,745.869,1459.39,2801.17,0,0,2,2,8,0.8,1,1.55263,1.55263,0.370619,0.00587769,0.07025,1543,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259235,5.37694,12.5495,8.27215,32.3585,90.3453,626.696,663.959,1,-0.835983,-0.533128,-0.130025,0.994009,6.27492,0.22314,0.724138,0.84,601.415,784.722,1624.92,2336.31,79.2776,448.385,1273.16,514.251,1615.21,254.783,269.625,0.29887,-0.139456,-0.346385,-0.802631,0,0,0,0,0,0.0140302,13.3159,45.7466,1,0.993347,210.35,806.859,314.164,975.01,342.967,1287.07,852.521,2859.2,0.00367144
1691509833157069399,2862,1603,1247,0.560098,8.57514,17.2178,31.7094,44.988,140.409,-0.142515,300.046,562.06,952.796,1234.98,794.313,2896.72,6377.99,12576.1,1343.4,1262.11,1711.87,546.8,639.949,232.563,49390.1,3500.86,5409.27,3.41641,5.70408,0,0,0.0708818,0,40.7977,55.2242,117.444,610.649,1470.14,3115.01,0,0,2,1,9,0.9,1,1.74376,1.74376,0.331079,0.0061898,0.0225709,1603,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467873,6.34886,14.6311,8.78455,32.5523,89.2457,629.067,667.688,1,-0.832737,-0.548862,-0.072801,0.998234,3.40594,0.11497,0.834862,0.91,627.942,862.629,1469.68,2186.9,85.4415,470.247,1346.47,561.432,1623.98,209.649,269.16,0.237556,0.200381,0.146384,-0.305069,0,0,0,0,0,0.0262055,17.65,45.3548,1,0.998037,170.081,693.832,316.232,969.826,218.477,1065,830.441,2984.25,0.00435648
1691509833256792964,2803,1602,1191,0.571531,8.92987,17.3868,29.8835,43.1148,179.337,-0.298569,307.847,584.843,989.103,1320.85,848.983,3024.96,6568.61,12520.6,1380.26,1265.9,1870.05,582.606,689.686,210.99,50052.7,3830.34,5818,4.72416,4.12768,0,0,0.0765263,0,38.9244,56.4308,114.636,626.634,1527.89,3453.49,0,0,1,1,8,0.888889,1,1.53148,1.53148,0.357945,9.3574e-07,9.40664e-05,1602,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349563,7.16675,15.4738,9.13082,30.1283,88.1771,633.091,680.732,1,0.836038,0.546903,0.0440142,0.999578,1.66402,0.0554274,0.886792,0.94,634.124,885.858,1524.07,2139.39,89.7157,492.45,1426.37,537.268,1665.52,230.394,306.77,-2.25727,-0.344453,0.521848,0.861561,0,0,0,0,0,0.0199786,19.4953,44.0275,1,0.994179,184.284,704.627,314.889,1008.83,269.632,1145.36,874.554,3114.38,0.00349162
