stamp,candidates,valid_matches,immature_matches,match_ratio,r_abs_p50,r_abs_p75,r_abs_p90,r_abs_p95,r_abs_max,r_signed_median,grad_p50,grad_p75,grad_p90,grad_p95,J_norm_p50,J_norm_p90,J_norm_p99,J_norm_max,Jdof_p90_rx,Jdof_p90_ry,Jdof_p90_rz,Jdof_p90_tx,Jdof_p90_ty,Jdof_p90_tz,H_geo_fro,H_photo_fro,H_photo_trace,b_geo_norm,b_photo_norm,R_H_unscaled,R_b_unscaled,R_H_scaled,lambda_ref,eig1,eig2,eig3,eig4,eig5,eig6,photo_step_t_mm,photo_step_r_deg,lm_iterations,lm_accepted,lm_rejected,reject_rate,lm_initial_cost,lm_final_cost,geo_cost,photo_cost,pose_delta_t_m,pose_delta_r_deg,photo_effective_residuals,fd_samples,fd_median_rel_err,fd_p95_rel_err,fd_done,photometric_scale,fd_level_a_samples,fd_level_a_median,fd_level_a_p95,fd_level_a_sign,fd_level_b_points,fd_level_b_scalars,fd_level_b_median,fd_level_b_p95,fd_level_b_sign,fd_b_rx_med,fd_b_rx_p95,fd_b_ry_med,fd_b_ry_p95,fd_b_rz_med,fd_b_rz_p95,fd_b_tx_med,fd_b_tx_p95,fd_b_ty_med,fd_b_ty_p95,fd_b_tz_med,fd_b_tz_p95,fd_b_analytic_p50,fd_b_analytic_p90,fd_b_analytic_p99,fd_b_numeric_p50,fd_b_numeric_p90,fd_b_numeric_p99,fd_c_voxel_switch,fd_c_cell_switch,fd_c_validity_switch,fd_c_noswitch_samples,fd_c_noswitch_median,fd_c_noswitch_p95,photo_near_fraction,photo_near_r_p50,photo_near_r_p90,photo_far_r_p50,photo_far_r_p90,geo_lambda1,geo_lambda2,geo_lambda3,geo_two_weak_flag,eta_world_x,eta_world_y,eta_world_z,eta_abs_dot_prev,eta_angle_prev_deg,weak_subspace_diff_F,selected_voxel_jaccard,selected_voxel_retention,selected_score_p10,selected_score_p50,selected_score_p90,selected_score_max,candidate_score_p50,candidate_score_p90,candidate_score_p99,q_geo_v1,q_geo_v2,q_photo_v1,q_photo_v2,s_geo_v1,s_geo_v2,s_photo_v1,s_photo_v2,parity_count_serial,parity_count_parallel,parity_cost_rel,parity_H_rel,parity_b_rel,source_near_fraction,photo_near_r_p95,photo_far_r_p95,photo_near_inlier_fraction,photo_far_inlier_fraction,photo_near_grad_p50,photo_near_grad_p90,photo_far_grad_p50,photo_far_grad_p90,photo_near_J_p50,photo_near_J_p90,photo_far_J_p50,photo_far_J_p90,photo_near_H_fraction
1706674806149900729,1913,191,1344,0.0998432,26.4447,48.4711,72.8867,87.7502,173.233,-7.13748,553.956,921.015,1387.16,1740.6,1264.37,3643.88,8933.01,33513.4,1550.38,1370.17,2864.96,943.487,924.678,487.086,161246,109354,143917,12.3312,53.2549,0,0,0.67818,0,39.4751,308.397,2434.76,4685.93,32021.8,104426,0,0,1,0,9,1,1,0.663651,0.663651,11.9943,0,0,191,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,3.07473e-10,1.09928e-07,0,0,0,26.4447,72.8867,3.28901,471.461,614.25,0,0.993445,-0.111245,-0.0263118,1,0,0,0,0,117.789,247.842,865.117,1501.52,0.142028,81.1447,807.669,42.9097,1128.7,9147.8,1528.64,-0.276839,0.797463,29.496,0.751198,376,376,0,3.33378e-16,2.09029e-16,0,0,87.7502,0,0.136126,0,0,553.956,1387.16,0,0,1264.37,3643.88,0
1706674806249737817,2010,326,1582,0.162189,28.5178,45.6769,70.3102,92.8696,184.585,-6.97704,587.191,1012.86,1485.8,1804.99,1508.25,4237.29,8352.33,9870.47,1609.17,1729.51,3221.81,829.281,1179.44,585.165,195798,140036,185519,0.317634,157.181,0,0,0.715205,0,144.641,593.916,3756.67,8957.09,37496.2,134571,0,0,5,5,11,0.6875,1,0.592374,0.592374,20.2804,0.0025829,0.00435834,326,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1.79544e-10,6.65644e-08,0,0,0,28.5178,70.3102,3.07394,715.97,848.956,0,0.99308,-0.114069,-0.0279504,0.999995,0.188265,0.289262,0.652893,0.79,254.322,486.174,1245.52,1851.76,5.18706,138.843,1155.18,45.1873,1451.97,7804.88,3114.87,0.220411,-0.0058129,-24.036,-14.893,530,530,5.55744e-16,7.19225e-16,9.3171e-16,0,0,92.8696,0,0.113497,0,0,587.191,1485.8,0,0,1508.25,4237.29,0
1706674806349578039,2066,469,1532,0.227009,23.0907,42.2978,67.4686,81.9962,220.727,-5.01112,481.219,826.965,1306.49,1616.65,1352.81,3911.62,7306.02,12537.5,1453.14,1694.37,2935.99,779.215,868.107,516.13,242265,205356,275649,0.698093,173.704,0,0,0.847651,0,323.764,1157.94,7598.29,12066.5,58039.1,196464,0,0,4,3,12,0.8,1,0.651433,0.651433,26.3896,0.00237324,0.031158,469,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.39869e-10,6.278e-08,0,0,0,23.0907,67.4686,5.95205,801.505,949.543,0,0.992957,-0.114526,-0.0303255,0.999997,0.138751,0.0415246,0.769912,0.87,355.462,715.791,1461.95,1835.74,12.0628,192.366,1188.69,49.6028,1650.68,13122.7,4495.06,-0.597038,-0.203834,14.3354,8.20948,662,662,2.26875e-16,1.38618e-15,7.32821e-16,0,0,81.9962,0,0.108742,0,0,481.219,1306.49,0,0,1352.81,3911.62,0
1706674806450217207,2107,587,1497,0.278595,27.5437,45.221,65.0953,81.2445,174.063,-6.62511,509.963,871.058,1336.72,1620.16,1449.25,4273.17,7663.74,16071.4,1564.3,1794.06,3097.94,775.129,955.22,533.003,302020,276117,420068,0.691312,141.251,0,0,0.914233,0,716.749,1510.93,12279.6,29869.2,139769,235923,0,0,4,4,12,0.75,1,0.732061,0.732061,35.8894,0.00247891,0.0357987,587,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1.75627e-10,6.278e-08,0,0,0,27.5437,65.0953,4.73923,870.192,1026.07,0,0.992868,-0.115043,-0.0312902,0.999999,0.0629147,0.0404532,0.818182,0.9,415.128,808.837,1463.68,1802.9,19.7773,240.633,1276.49,46.7911,1634.28,13293.3,7948.14,-0.545309,0.222503,4.60882,2.85487,810,810,6.83225e-16,9.08357e-16,2.05418e-15,0,0,81.2445,0,0.0783646,0,0,509.963,1336.72,0,0,1449.25,4273.17,0
1706674806550055071,2008,691,1298,0.344124,25.6445,43.0182,63.4135,77.0247,181.35,-5.81938,460.598,787.826,1247.31,1512.97,1302.36,3924.46,7541.61,10407.4,1343.75,1890.87,2873,759.996,870.713,531.902,319417,321737,434560,0.890633,249.472,0,0,1.00726,0,739.904,1596.13,13778.8,16839.9,94984.6,306621,0,0,3,2,11,0.846154,1,0.561913,0.561913,39.4028,0.0115562,0.0172984,691,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1.63652e-10,6.00289e-08,0,0,0,25.6445,63.4135,4.31528,915.909,1105.78,0,0.993103,-0.11294,-0.0314828,0.999998,0.121738,0.0382734,0.851852,0.92,481.895,815.375,1528.18,1960.47,28.5712,275.428,1254.05,37.1057,1653.2,15461.1,6834.93,-0.277857,0.0672595,-22.4547,6.01467,873,873,9.62081e-16,1.85854e-15,6.60614e-16,0,0,77.0247,0,0.118669,0,0,460.598,1247.31,0,0,1302.36,3924.46,0
1706674806649881529,2087,810,1270,0.388117,28.2836,46.5687,67.4021,90.575,204.828,-6.0361,467.613,756.114,1194.97,1514.21,1382.19,4013.1,8255.12,22624.5,1318.52,1848.07,2826.75,707.528,874.121,463.514,347684,404108,544253,1.10825,208.823,0,0,1.16229,0,724.536,2098.89,15165,18389.2,124011,383864,0,0,4,3,8,0.727273,1,0.594154,0.594154,50.4026,0.00238416,0.0848534,810,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1.62941e-10,4.5057e-08,0,0,0,28.2836,67.4021,4.42991,915.782,1147.79,0,0.993137,-0.112634,-0.031502,1,0.0176949,0.0879583,0.834862,0.91,536.358,856.303,1459.46,2044.44,33.3618,308.562,1227.52,38.7469,1596.22,16654.8,8159.3,0.00880839,0.0100216,27.2173,-19.6553,1014,1014,1.55241e-15,8.14327e-16,1.06502e-15,0,0,90.575,0,0.102469,0,0,467.613,1194.97,0,0,1382.19,4013.1,0
1706674806749731301,1992,938,1045,0.470884,27.0544,46.5093,66.405,80.8224,227.706,-6.61688,436.107,713.55,1193.66,1530.74,1342.04,3977.83,7493.81,14056.3,1451.08,1932.7,2907.35,639.129,802.566,506.084,403190,441692,594805,0.287257,154.372,0,0,1.09549,0,953.099,3150.96,15591.5,21414.9,133511,420183,0,0,11,11,11,0.5,1,0.658802,0.658802,56.8662,0.0261501,0.122841,938,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,1.51143e-10,4.22455e-08,0,0,0,27.0544,66.405,5.93532,960.325,1185.74,0,0.992958,-0.114087,-0.0319282,0.999999,0.0873893,0.05721,0.869159,0.93,548.575,859.708,1550.53,2127.07,41.3075,341.205,1228.38,39.0811,1632.51,16346.6,11325.1,0.284886,0.0189459,-3.09178,-20.1212,1124,1124,7.18369e-16,1.05521e-15,9.58533e-16,0,0,80.8224,0,0.0927505,0,0,436.107,1193.66,0,0,1342.04,3977.83,0
1706674806849559483,2036,985,1042,0.483792,30.1495,48.0495,71.0661,84.5823,169.072,-9.22202,440.829,741.797,1142.69,1545.68,1464.01,4201.33,9223.39,16672.7,1425.68,2070.78,3070.23,679.428,800.646,535.426,434617,456275,622087,1.06853,86.4705,0,0,1.04983,0,819.256,2487.21,15801.7,27749.4,143193,432037,0,0,3,3,7,0.7,1,0.624339,0.624339,64.5141,0.0160201,0.0336947,985,0,0,0,0,0.02,0,0,0,0,320,1920,1.52587e-10,3.93445e-08,100,3.03805e-10,3.67839e-08,2.62486e-09,1.1249e-07,1.7629e-09,1.33925e-07,1.62801e-11,1.66624e-08,1.7723e-11,1.32859e-08,3.94898e-11,2.66631e-09,341.606,1617.87,3850.76,341.606,1617.87,3850.76,0,0,0,1920,1.52587e-10,3.93445e-08,0,0,0,30.1495,71.0661,4.98088,988.667,1201.35,0,0.993017,-0.113768,-0.0312079,1,0.045273,0.146115,0.886792,0.94,583.025,861.955,1575.58,2194.97,45.6487,364.514,1250.94,33.5063,1553.82,17433.4,12096.1,-0.0451585,-0.098512,2.86015,7.41479,1169,1169,2.10809e-16,8.54372e-16,8.72848e-16,0,0,84.5823,0,0.0903553,0,0,440.829,1142.69,0,0,1464.01,4201.33,0
1706674806950188547,1838,1019,810,0.554407,28.1696,46.5131,63.185,77.1473,200.573,-6.59143,422.226,689.464,1060.06,1386.29,1360.92,3652.68,6424.5,9841.42,1264.39,1780.85,2759.9,646.17,723.063,465.389,454354,426863,572790,0.294694,145.46,0,0,0.939494,0,657.443,2576.92,14897.5,23939.6,122918,407800,0,0,2,2,7,0.777778,1,0.622703,0.622703,63.2815,0.00299387,0.0435151,1019,0,0,0,0,0.02,0,0,0,0,320,1920,1.52587e-10,3.93445e-08,100,3.03805e-10,3.67839e-08,2.62486e-09,1.1249e-07,1.7629e-09,1.33925e-07,1.62801e-11,1.66624e-08,1.7723e-11,1.32859e-08,3.94898e-11,2.66631e-09,341.606,1617.87,3850.76,341.606,1617.87,3850.76,0,0,0,2160,1.64197e-10,4.14385e-08,0,0,0,28.1696,63.185,4.97553,1037.48,1232.54,0,0.992895,-0.114626,-0.0319312,0.999999,0.0646765,0.0857429,0.851852,0.92,637.026,869.021,1694.91,2191.37,51.4275,395.273,1198.05,47.6771,1667.05,18556.7,9201.71,-0.0770655,-0.0867752,10.5881,20.9668,1176,1176,3.34012e-16,3.84123e-16,9.57742e-16,0,0,77.1473,0,0.0912659,0,0,422.226,1060.06,0,0,1360.92,3652.68,0
1706674807050028578,1845,1081,755,0.585908,27.0395,46.5194,63.7098,76.1721,214.743,-8.03503,386.767,650.394,994.468,1360.14,1286.38,3637.6,7175.49,21696.6,1232.54,1789.9,2744.36,623.944,753.726,441.465,475462,409062,567847,2.27051,131.921,0,0,0.860346,0,875.006,2399.64,14295.7,23402.3,145591,381282,0,0,2,1,8,0.888889,1,0.494217,0.494217,64.0473,0.00414232,0.0292471,1081,0,0,0,0,0.02,0,0,0,0,320,1920,1.52587e-10,3.93445e-08,100,3.03805e-10,3.67839e-08,2.62486e-09,1.1249e-07,1.7629e-09,1.33925e-07,1.62801e-11,1.66624e-08,1.7723e-11,1.32859e-08,3.94898e-11,2.66631e-09,341.606,1617.87,3850.76,341.606,1617.87,3850.76,0,0,0,2400,1.62941e-10,4.12861e-08,0,0,0,27.0395,63.7098,6.34266,1068.63,1248.03,0,0.99275,-0.116356,-0.0301582,0.999997,0.142179,0.197307,0.869159,0.93,671.856,862.077,1699.75,2324.22,58.9596,422.39,1155.49,42.7568,1747.13,15388.2,8893.31,-0.00891858,0.14546,77.1197,-6.57943,1209,1209,8.86585e-16,1.75183e-15,7.2335e-16,0,0,76.1721,0,0.0999075,0,0,386.767,994.468,0,0,1286.38,3637.6,0
1706674807149865248,1791,1107,677,0.61809,27.6276,47.4856,64.5405,80.7945,175.341,-3.88411,390.534,652.903,1082.53,1456.67,1270.42,3664.81,9045.01,16552.2,1264.78,1795.65,2836.96,580.652,779.718,442.071,514159,505908,685100,0.0181002,107.293,0,0,0.983954,0,996.633,2355.92,14402.3,30868.6,156644,479832,0,0,5,5,7,0.583333,1,0.665495,0.665495,68.598,0.00423001,0.0920807,1107,0,0,0,0,0.02,0,0,0,0,320,1920,1.52587e-10,3.93445e-08,100,3.03805e-10,3.67839e-08,2.62486e-09,1.1249e-07,1.7629e-09,1.33925e-07,1.62801e-11,1.66624e-08,1.7723e-11,1.32859e-08,3.94898e-11,2.66631e-09,341.606,1617.87,3850.76,341.606,1617.87,3850.76,0,0,0,2640,1.69387e-10,4.14385e-08,0,0,0,27.6276,64.5405,7.1556,1069.1,1252.74,0,0.993014,-0.113933,-0.0307139,0.999997,0.143267,0.121096,0.869159,0.93,680.428,870.302,1660.93,2416.93,72.0123,440.499,1166.41,42.015,1858.79,15334.6,11018.5,-0.0060521,0.00175467,4.35835,-12.7143,1211,1211,8.45482e-16,8.35529e-16,1.45924e-15,0,0,80.7945,0,0.0966576,0,0,390.534,1082.53,0,0,1270.42,3664.81,0
1706674807249696290,1820,1143,673,0.628022,28.5178,47.0844,65.5919,82.0816,185.143,-7.12811,387.12,658.083,1087.19,1461.52,1291.79,3689.6,8301.26,16447.8,1235.24,1796.76,2697.3,598.139,738.474,445.539,481213,444646,600786,0.0916214,110.313,0,0,0.924011,0,733.901,1969.63,13956.5,22495.1,140655,420976,0,0,5,5,9,0.642857,1,0.57441,0.57441,71.1467,0.00224006,0.0162806,1143,0,0,0,0,0.02,0,0,0,0,320,1920,1.52587e-10,3.93445e-08,100,3.03805e-10,3.67839e-08,2.62486e-09,1.1249e-07,1.7629e-09,1.33925e-07,1.62801e-11,1.66624e-08,1.7723e-11,1.32859e-08,3.94898e-11,2.66631e-09,341.606,1617.87,3850.76,341.606,1617.87,3850.76,0,0,0,2880,1.65955e-10,4.01352e-08,0,0,0,28.5178,65.5919,6.1788,1105.93,1279.89,0,0.992929,-0.114748,-0.0304165,1,0.0499777,0.186277,0.869159,0.93,697.856,880.217,1611.64,2364.99,74.6248,454.191,1189.45,36.4324,1808.78,14810.2,7541.65,0.0678686,-0.0539931,9.2729,-29.592,1239,1239,8.20353e-16,8.70072e-16,1.31315e-15,0,0,82.0816,0,0.0857393,0,0,387.12,1087.19,0,0,1291.79,3689.6,0
