stamp,candidates,valid_matches,immature_matches,match_ratio,r_abs_p50,r_abs_p75,r_abs_p90,r_abs_p95,r_abs_max,r_signed_median,grad_p50,grad_p75,grad_p90,grad_p95,J_norm_p50,J_norm_p90,J_norm_p99,J_norm_max,Jdof_p90_rx,Jdof_p90_ry,Jdof_p90_rz,Jdof_p90_tx,Jdof_p90_ty,Jdof_p90_tz,H_geo_fro,H_photo_fro,H_photo_trace,b_geo_norm,b_photo_norm,R_H_unscaled,R_b_unscaled,R_H_scaled,lambda_ref,eig1,eig2,eig3,eig4,eig5,eig6,photo_step_t_mm,photo_step_r_deg,lm_iterations,lm_accepted,lm_rejected,reject_rate,lm_initial_cost,lm_final_cost,geo_cost,photo_cost,pose_delta_t_m,pose_delta_r_deg,photo_effective_residuals,fd_samples,fd_median_rel_err,fd_p95_rel_err,fd_done,photometric_scale,fd_level_a_samples,fd_level_a_median,fd_level_a_p95,fd_level_a_sign,fd_level_b_points,fd_level_b_scalars,fd_level_b_median,fd_level_b_p95,fd_level_b_sign,fd_b_rx_med,fd_b_rx_p95,fd_b_ry_med,fd_b_ry_p95,fd_b_rz_med,fd_b_rz_p95,fd_b_tx_med,fd_b_tx_p95,fd_b_ty_med,fd_b_ty_p95,fd_b_tz_med,fd_b_tz_p95,fd_b_analytic_p50,fd_b_analytic_p90,fd_b_analytic_p99,fd_b_numeric_p50,fd_b_numeric_p90,fd_b_numeric_p99,fd_c_voxel_switch,fd_c_cell_switch,fd_c_validity_switch,fd_c_noswitch_samples,fd_c_noswitch_median,fd_c_noswitch_p95,photo_near_fraction,photo_near_r_p50,photo_near_r_p90,photo_far_r_p50,photo_far_r_p90,geo_lambda1,geo_lambda2,geo_lambda3,geo_two_weak_flag,eta_world_x,eta_world_y,eta_world_z,eta_abs_dot_prev,eta_angle_prev_deg,weak_subspace_diff_F,selected_voxel_jaccard,selected_voxel_retention,selected_score_p10,selected_score_p50,selected_score_p90,selected_score_max,candidate_score_p50,candidate_score_p90,candidate_score_p99,q_geo_v1,q_geo_v2,q_photo_v1,q_photo_v2,s_geo_v1,s_geo_v2,s_photo_v1,s_photo_v2,parity_count_serial,parity_count_parallel,parity_cost_rel,parity_H_rel,parity_b_rel,source_near_fraction,photo_near_r_p95,photo_far_r_p95,photo_near_inlier_fraction,photo_far_inlier_fraction,photo_near_grad_p50,photo_near_grad_p90,photo_far_grad_p50,photo_far_grad_p90,photo_near_J_p50,photo_near_J_p90,photo_far_J_p50,photo_far_J_p90,photo_near_H_fraction
1691509832356948442,2999,1532,1437,0.510837,6.29871,11.2534,20.6544,32.9947,208.039,-0.46609,196.556,346.503,631.416,919.186,401.265,1537.69,5078,28341.7,778.999,691.327,817.207,372.309,385.123,189.827,88071.8,1692.45,2754.84,0.00352891,2.67277,0,0,0.0192168,0,41.6258,57.3378,95.0533,452.044,594.75,1514.03,0,0,5,5,6,0.545455,1,2.55911,2.55911,0.275019,0.00534905,0.126813,1532,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150131,4.61756,11.7216,6.53265,22.0072,82.7194,532.25,634.031,1,0.823063,0.567848,-0.01076,1,0,0,0,0,366.332,466.611,1003.16,2200.7,26.6518,303.644,936.556,840.015,2670.07,142.575,247.505,3.76953e-05,-0.000769166,-1.18882,-0.404875,0,0,0,0,0,0.0766922,14.7341,38.1781,1,0.99232,143.977,312.37,212.584,663.547,202.02,456.918,476.547,1731.22,0.00874742
1691509832456941785,2931,1987,889,0.677926,6.97085,13.6663,26.8866,50.8308,223.686,-0.496186,238.321,435.662,800.966,1176.05,608.831,2285.56,6028.76,12994,1098.93,986.754,1309.36,438.451,491.231,234.899,113532,2668.49,4399.75,17.5016,5.68151,0,0,0.0235044,0,60.8671,82.2553,118.088,552.143,1368.67,2217.73,0,0,2,1,11,0.916667,1,2.12624,2.12624,0.742864,0.000196265,0.0380736,1987,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327126,5.64964,16.3862,7.0248,27.2525,83.6627,615.292,678.045,1,0.834292,0.550715,0.0258877,0.999119,2.40569,0.064996,0.612903,0.76,434.073,586.59,1249.96,2175.03,41.1356,340.16,1042.81,864.508,2824.88,206.168,243.846,-3.65976,-0.590057,1.77952,-0.133478,0,0,0,0,0,0.0221767,22.3545,52.5965,1,0.977107,159.731,574.819,241.404,811.798,220.734,926.125,624.393,2334.66,0.00332233
1691509832556922176,2823,1961,795,0.694651,7.45158,15.2605,35.5058,67.0552,198.156,-0.305615,275.603,552.951,1082.21,1504.83,746.373,3070.83,7289.44,16416.9,1446.71,1348.72,1720.84,585.166,644.871,358.441,101682,4491.93,7538.85,0.593043,4.33491,0,0,0.0441762,0,92.1567,135.982,243.722,972.329,2512,3582.67,0,0,4,3,9,0.75,1,2.46247,2.46247,0.896102,0.00776642,0.0917721,1961,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321265,5.76027,13.9852,7.60293,36.8751,90.2296,649.221,674.549,1,-0.837736,-0.527638,-0.1407,0.993137,6.71656,0.232947,0.680672,0.81,541.174,682.406,1571.95,2677.47,57.4758,390.847,1229.13,840.368,2517.72,332.962,325.088,-0.0599091,0.0906734,-1.74191,-1.69444,0,0,0,0,0,0.0223167,20.6421,69.2863,1,0.969442,158.699,674.81,279.162,1119.12,227.882,1079.14,771.553,3132.17,0.00265095
1691509832657014955,2704,1986,661,0.734467,7.45563,17.2697,35.1541,65.4552,176.118,-0.0907922,291.708,566.304,1068.6,1495.47,798.695,3274.72,7826.92,16604.5,1413.29,1389.48,1998.41,550.502,637.75,331.757,119229,5636.38,8810.95,0.456731,5.55057,0,0,0.0472735,0,78.4981,125.381,207.006,936.48,2512.26,4951.32,0,0,4,4,8,0.666667,1,2.98727,2.98727,0.865977,0.00234517,0.0652323,1986,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181269,5.93372,16.7655,7.5692,35.5763,90.387,658.23,698.383,1,-0.838074,-0.535131,-0.106151,0.999375,2.02572,0.0689281,0.769912,0.87,569.4,706.376,1661.75,3002.43,75.4081,416.561,1338.33,846.196,2637.27,325.237,406.067,0.0435584,0.0115775,-1.45018,0.628875,0,0,0,0,0,0.0133136,27.6598,65.9662,1,0.970256,174.948,651.446,293.835,1080.43,253.701,1009.98,808.13,3308.32,0.00138439
1691509832757141503,2666,1815,819,0.680795,7.70614,17.8433,48.9608,74.6685,199.692,-0.549254,340.295,660.824,1127.52,1489.79,968.473,3376.8,7422.1,19963.4,1680.91,1473.11,2084.02,589.952,718.494,420.395,117856,5505.2,8791.85,16.0276,6.19089,0,0,0.0467113,0,96.3124,121.787,225.208,1238.24,2247.29,4863.01,0,0,1,0,9,1,1,2.94088,2.94088,0.971344,0,0,1815,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014876,8.48833,20.664,7.6884,49.217,88.2939,678.665,696.041,1,0.83501,0.488315,0.253588,0.988031,8.87375,0.315632,0.666667,0.8,665.341,870.668,1591.04,2925.32,92.7233,490.134,1461.73,843.053,2638.98,279.095,385.509,-4.35653,0.162926,0.996666,1.20234,0,0,0,0,0,0.0101275,29.7438,76.0193,1,0.967002,170.217,708.011,341.535,1136.93,270.39,1084.46,984.321,3396.67,0.00118988
1691509832857243565,2655,1734,873,0.653107,10.3188,25.2172,66.0301,90.744,176.973,-0.243628,366.588,706.468,1195.32,1522.42,1034.1,3563.54,7617.93,20093.5,1764.64,1704.18,2118.19,651.459,721.633,469.219,95206.4,5509.97,9042.97,6.93676,2.59628,0,0,0.057874,0,107.249,137.487,241.747,1404.96,2408.52,4743,0,0,2,1,9,0.9,1,3.34052,3.34052,1.23887,0.00463783,0.027339,1734,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155709,6.20553,16.4041,10.5829,66.4929,83.5004,661.167,673.333,1,0.827669,0.467798,0.310047,0.998169,3.46798,0.129872,0.754386,0.86,722.551,978.358,1751.16,3016.05,113.383,538.268,1612.59,805.118,2501.95,302.949,367.226,0.0253515,0.0668294,1.81363,0.710773,0,0,0,0,0,0.0101695,24.7444,91.8225,1,0.957821,325.767,742.534,366.662,1200.59,475.688,1216.98,1045.19,3604.25,0.00163433
1691509832957094154,2614,1764,797,0.674828,11.5848,27.6883,65.9576,95.2771,243.977,0.159868,392.342,742.905,1207.45,1561.86,1111.3,3781.33,8404.69,26950.5,1886.09,1640.89,2472.69,670.563,777.814,441.585,99198.2,6385.05,10657.2,2.06889,16.7749,0,0,0.0643666,0,142.889,210.757,307.606,1672.17,2902.86,5420.94,0,0,4,4,8,0.666667,1,4.05626,4.05626,1.35887,0.00956596,0.0442664,1764,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873,7.24796,19.2076,11.6667,66.3253,86.12,670.094,681.786,1,0.832047,0.48013,0.277801,0.999394,1.994,0.0799039,0.785714,0.88,775.805,1084.25,1892.41,2904.51,140.549,590.983,1603.84,894.584,2572.47,341.59,565.563,0.363206,-0.0455204,-1.28562,-1.3175,0,0,0,0,0,0.0107116,28.0745,95.8179,1,0.950461,224.542,774.227,392.79,1210.71,325.395,1252.31,1130.36,3795.83,0.0013337
1691509833057097669,2629,1845,759,0.701788,11.7262,27.6171,54.5501,84.5018,196.047,0.513279,418.161,745.098,1190.68,1517.66,1213.98,3809.47,8387.82,64527,1894.58,1585.59,2618.57,654.686,857.765,317.205,110960,10359.4,14839.9,4.33964,9.79885,0,0,0.0933623,0,100.688,144.017,221.628,1352.09,3299.08,9722.45,0,0,2,1,11,0.916667,1,2.76754,2.76754,1.1887,0.0021632,0.0460787,1845,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151762,6.37258,12.2155,11.9809,54.911,93.9764,660.816,697.208,1,0.837133,0.543319,0.063343,0.974995,12.84,0.436833,0.724138,0.84,778.096,1087.99,1885.32,2542.87,147.752,560.8,1771.75,911.956,2759.83,520.13,533.254,-0.501513,0.444077,0.393048,0.571752,0,0,0,0,0,0.0106504,13.423,84.9745,1,0.963126,261.921,721.555,419.875,1197.52,411.159,1189.89,1230.71,3869.04,0.00100235
1691509833157069399,2549,1939,591,0.76069,12.0074,28.0121,54.6771,78.0107,235.036,0.954906,408.339,734.062,1195.35,1490.24,1206.13,3857.65,7897.17,12182.1,1801.63,1535.97,2714.44,669.14,843.82,261.459,117914,7086.73,11001.8,3.97041,11.3158,0,0,0.0601007,0,83.7013,111.847,178.785,1573.18,2696.14,6358.16,0,0,2,1,9,0.9,1,3.21289,3.21289,1.19153,0.00452026,0.0688131,1939,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149562,8.05342,17.0738,12.1694,55.5511,93.5595,657.549,700.892,1,0.836012,0.546504,0.0491685,0.999894,0.834859,0.0317447,0.818182,0.9,824.47,1105.92,1930.67,2538.58,157.48,581.126,1874.89,934.473,2819.45,337.397,505.437,-0.739817,-0.102686,-0.103209,1.13179,0,0,0,0,0,0.011377,20.753,78.6307,1,0.970681,235.153,785.045,410.006,1202.72,385.977,1239.16,1227.49,3879.28,0.00146607
1691509833256792964,2588,2072,508,0.800618,11.6408,26.9001,50.1639,76.5711,184.307,1.66757,395.285,715.335,1153.89,1457.78,1222.13,3731.23,7711.98,13748.1,1763.57,1513.05,2566.93,631.886,842.203,260.866,116850,7359.76,11575.4,0.738506,21.8616,0,0,0.0629845,0,103.3,110.874,191.813,1695.29,2954.78,6519.32,0,0,3,3,8,0.727273,1,2.74815,2.74815,1.14052,0.0020651,0.0410666,2072,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130309,7.61306,18.0574,11.7764,50.7386,91.9725,671.673,704.355,1,0.837229,0.542875,0.0658395,0.999854,0.98004,0.0443401,0.904762,0.95,870.671,1119.93,1937.65,2336.84,166.318,592.855,1895.42,941.671,2728.2,331.342,534.786,-0.0188596,0.0169359,-1.44084,4.2699,0,0,0,0,0,0.0104328,20.5226,77.4111,1,0.974572,204.474,757.582,396.522,1157.08,310.384,1216.41,1243.09,3745.35,0.00108402
