stamp,candidates,valid_matches,immature_matches,match_ratio,r_abs_p50,r_abs_p75,r_abs_p90,r_abs_p95,r_abs_max,r_signed_median,grad_p50,grad_p75,grad_p90,grad_p95,J_norm_p50,J_norm_p90,J_norm_p99,J_norm_max,Jdof_p90_rx,Jdof_p90_ry,Jdof_p90_rz,Jdof_p90_tx,Jdof_p90_ty,Jdof_p90_tz,H_geo_fro,H_photo_fro,H_photo_trace,b_geo_norm,b_photo_norm,R_H_unscaled,R_b_unscaled,R_H_scaled,lambda_ref,eig1,eig2,eig3,eig4,eig5,eig6,photo_step_t_mm,photo_step_r_deg,lm_iterations,lm_accepted,lm_rejected,reject_rate,lm_initial_cost,lm_final_cost,geo_cost,photo_cost,pose_delta_t_m,pose_delta_r_deg,photo_effective_residuals,fd_samples,fd_median_rel_err,fd_p95_rel_err,fd_done,photometric_scale,fd_level_a_samples,fd_level_a_median,fd_level_a_p95,fd_level_a_sign,fd_level_b_points,fd_level_b_scalars,fd_level_b_median,fd_level_b_p95,fd_level_b_sign,fd_b_rx_med,fd_b_rx_p95,fd_b_ry_med,fd_b_ry_p95,fd_b_rz_med,fd_b_rz_p95,fd_b_tx_med,fd_b_tx_p95,fd_b_ty_med,fd_b_ty_p95,fd_b_tz_med,fd_b_tz_p95,fd_b_analytic_p50,fd_b_analytic_p90,fd_b_analytic_p99,fd_b_numeric_p50,fd_b_numeric_p90,fd_b_numeric_p99,fd_c_voxel_switch,fd_c_cell_switch,fd_c_validity_switch,fd_c_noswitch_samples,fd_c_noswitch_median,fd_c_noswitch_p95,photo_near_fraction,photo_near_r_p50,photo_near_r_p90,photo_far_r_p50,photo_far_r_p90,geo_lambda1,geo_lambda2,geo_lambda3,geo_two_weak_flag,eta_world_x,eta_world_y,eta_world_z,eta_abs_dot_prev,eta_angle_prev_deg,weak_subspace_diff_F,selected_voxel_jaccard,selected_voxel_retention,selected_score_p10,selected_score_p50,selected_score_p90,selected_score_max,candidate_score_p50,candidate_score_p90,candidate_score_p99,q_geo_v1,q_geo_v2,q_photo_v1,q_photo_v2,s_geo_v1,s_geo_v2,s_photo_v1,s_photo_v2,parity_count_serial,parity_count_parallel,parity_cost_rel,parity_H_rel,parity_b_rel,source_near_fraction,photo_near_r_p95,photo_far_r_p95,photo_near_inlier_fraction,photo_far_inlier_fraction,photo_near_grad_p50,photo_near_grad_p90,photo_far_grad_p50,photo_far_grad_p90,photo_near_J_p50,photo_near_J_p90,photo_far_J_p50,photo_far_J_p90,photo_near_H_fraction
1691509832356948442,2999,1532,1437,0.510837,6.29871,11.2534,20.6544,32.9947,208.039,-0.46609,196.556,346.503,631.416,919.186,401.265,1537.69,5078,28341.7,778.999,691.327,817.207,372.309,385.123,189.827,88071.8,1692.45,2754.84,0.00352891,2.67277,0,0,0.0192168,0,41.6258,57.3378,95.0533,452.044,594.75,1514.03,0,0,5,5,6,0.545455,1,2.55911,2.55911,0.275019,0.00534905,0.126813,1532,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150131,4.61756,11.7216,6.53265,22.0072,80.9814,528.711,633.308,1,0.823333,0.567508,-0.00759995,1,0,0,0,0,365.783,466.434,1002.71,2200.13,26.6873,304.592,938.298,841.397,2669.07,142.594,247.549,3.59893e-05,-0.00077112,-1.18942,-0.405928,0,0,0,0,0,0.0766922,14.7341,38.1781,1,0.99232,143.977,312.37,212.584,663.547,202.02,456.918,476.547,1731.22,0.00874742
1691509832456941785,2946,1976,915,0.67074,7.0248,13.7571,26.9775,51.1849,223.686,-0.513804,238.14,435.569,799.295,1174.04,608.449,2255.15,6045.04,12994,1091.13,987.465,1281.92,439.192,480.372,240.852,113532,2631.26,4349.14,17.5016,5.74527,0,0,0.0231765,0,60.4615,82.4444,117.858,545.246,1368.44,2174.69,0,0,2,1,11,0.916667,1,2.12624,2.12624,0.74306,0.000196265,0.0380736,1976,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328947,5.64964,16.3862,7.08837,27.483,84.2338,615.382,674.384,1,0.833704,0.551448,0.0290212,0.999147,2.36711,0.0660929,0.612903,0.76,439.664,589.213,1249.08,2174.13,41.1276,344.965,1045.55,864.875,2823.68,204.392,240.935,-3.65707,-0.575025,1.80739,-0.147573,0,0,0,0,0,0.0220638,22.3545,53.0021,1,0.976975,159.731,574.819,241.174,809.539,220.734,926.125,624.18,2314.32,0.00336099
1691509832556922176,2831,1970,794,0.695867,7.40565,15.2482,35.4898,66.3682,198.156,-0.286648,275.581,549.536,1082.1,1500.17,741.048,3070.14,7277.68,16416.9,1441.59,1346.41,1705.65,582.812,636.092,357.972,101682,4494.14,7542.35,0.593043,4.36361,0,0,0.044198,0,92.1709,135.255,243.135,974.675,2512.82,3584.3,0,0,4,3,9,0.75,1,2.46247,2.46247,0.89621,0.00776642,0.0917721,1970,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319797,5.76027,13.9852,7.5076,36.3851,90.1687,649.995,672.836,1,0.83742,0.521101,0.164868,0.990305,7.98461,0.277863,0.709402,0.83,542.664,680.924,1595.24,2722.95,57.2519,392.865,1258.52,840.283,2505.88,332.093,324.154,0.0599196,-0.0892568,1.75859,1.70598,0,0,0,0,0,0.0222536,20.6421,68.7105,1,0.969586,158.699,674.81,278.429,1112.54,227.882,1079.14,768.121,3130.52,0.00264972
1691509832657014955,2723,1978,688,0.726405,7.43777,17.2776,35.2386,65.5637,176.118,-0.0753765,290.182,563.952,1069.47,1496.86,797.751,3283.93,7842.46,16604.5,1412.7,1390.47,2002.53,550.472,637.612,334.211,119229,5629.7,8797.57,0.456731,5.5875,0,0,0.0472174,0,78.4172,125.278,206.778,935.082,2503.67,4948.35,0,0,4,4,8,0.666667,1,2.98727,2.98727,0.86535,0.00234517,0.0652323,1978,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182002,5.93372,16.7655,7.55579,35.585,90.1035,656.031,691.865,1,-0.83821,-0.530839,-0.124955,0.999156,2.35452,0.0816426,0.769912,0.87,576.611,709.503,1642.04,3039.86,76.2935,419.868,1337.74,846.765,2626.75,324.573,403.309,0.0436669,0.0158699,-1.4676,0.621499,0,0,0,0,0,0.0132207,27.6598,65.9831,1,0.970134,174.948,651.446,292.402,1083.45,253.701,1009.98,807.477,3313.52,0.00138649
1691509832757141503,2672,1894,748,0.708832,7.99136,18.188,47.3328,72.5222,199.692,-0.390282,333.764,656.399,1117.08,1477.09,963.311,3378.17,7202.82,19963.4,1615.44,1472.17,2154.62,586.589,737.048,401.017,117856,5588.65,8947.02,16.0276,5.71353,0,0,0.0474193,0,95.7362,118.937,224.256,1229.65,2382.34,4896.1,0,0,1,0,9,1,1,2.94088,2.94088,0.976758,0,0,1894,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142555,8.48833,20.664,7.97183,47.8934,88.6298,680.081,700.29,1,0.836632,0.512359,0.193741,0.997462,4.08277,0.151031,0.724138,0.84,670.528,869.051,1614.11,2798.79,92.7098,484.334,1462.39,843.155,2680.27,284.762,399.93,-4.35759,0.523049,1.02845,1.11298,0,0,0,0,0,0.0101048,29.7438,72.9887,1,0.968934,170.217,708.011,334.627,1122.51,270.39,1084.46,977.33,3399.2,0.00116924
1691509832857243565,2638,1728,848,0.655042,9.94182,25.0528,65.8896,90.7993,176.973,0.0255183,360.332,703.605,1191.65,1528.1,1005.08,3577.98,7625.63,20093.5,1688.56,1683.83,2254.9,656.935,732.959,439.716,95206.4,5623.45,9074.83,6.93676,3.18835,0,0,0.0590659,0,105.615,115.6,241.289,1310.27,2393.33,4908.73,0,0,2,1,9,0.9,1,3.34052,3.34052,1.23056,0.00463783,0.027339,1728,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,6.20553,16.4041,10.0899,66.7836,83.5117,661.216,674.272,1,0.830109,0.491858,0.262669,0.997393,4.13807,0.15259,0.724138,0.84,710.739,939.512,1753.87,2915.48,112.735,516.987,1626.93,805.231,2540.75,306.581,371.39,0.0251823,0.147117,1.47531,0.444178,0,0,0,0,0,0.010235,24.7444,92.2334,1,0.957672,325.767,742.534,360.918,1199.2,475.688,1216.98,1024.02,3590.68,0.00162859
1691509832957094154,2614,1764,797,0.674828,11.5848,27.6883,65.9576,95.2771,243.977,0.159868,392.342,742.905,1207.45,1561.86,1111.3,3781.33,8404.69,26950.5,1886.09,1640.89,2472.69,670.563,777.814,441.585,99198.2,6385.05,10657.2,2.06889,16.7749,0,0,0.0643666,0,142.889,210.757,307.606,1672.17,2902.86,5420.94,0,0,4,4,8,0.666667,1,4.05626,4.05626,1.35887,0.00956596,0.0442664,1764,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873,7.24796,19.2076,11.6667,66.3253,85.9647,667.31,681.725,1,0.831373,0.485369,0.270622,0.999947,0.5925,0.0140594,0.769912,0.87,782.315,1080.35,1901.6,2886.64,140.544,589.363,1608.08,893.856,2577.88,341.375,569.395,0.363153,-0.0456279,-1.29089,-1.3582,0,0,0,0,0,0.0107116,28.0745,95.8179,1,0.950461,224.542,774.227,392.79,1210.71,325.395,1252.31,1130.36,3795.83,0.0013337
1691509833057097669,2629,1845,759,0.701788,11.7262,27.6171,54.5501,84.5018,196.047,0.513279,418.161,745.098,1190.68,1517.66,1213.98,3809.47,8387.82,64527,1894.58,1585.59,2618.57,654.686,857.765,317.205,110960,10359.4,14839.9,4.33964,9.79885,0,0,0.0933623,0,100.688,144.017,221.628,1352.09,3299.08,9722.45,0,0,2,1,11,0.916667,1,2.76754,2.76754,1.1887,0.0021632,0.0460787,1845,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151762,6.37258,12.2155,11.9809,54.911,94.014,662.198,695.788,1,-0.837342,-0.541296,-0.0765337,0.979583,11.5977,0.395757,0.724138,0.84,784.302,1094.16,1882.91,2537.47,150.938,558.814,1768.9,912.018,2750.96,520.129,531.882,0.501472,-0.455074,-0.393047,-0.572891,0,0,0,0,0,0.0106504,13.423,84.9745,1,0.963126,261.921,721.555,419.875,1197.52,411.159,1189.89,1230.71,3869.04,0.00100235
1691509833157069399,2549,1939,591,0.76069,12.0074,28.0121,54.6771,78.0107,235.036,0.954906,408.339,734.062,1195.35,1490.24,1206.13,3857.65,7897.17,12182.1,1801.63,1535.97,2714.44,669.14,843.82,261.459,117914,7086.73,11001.8,3.97041,11.3158,0,0,0.0601007,0,83.7013,111.847,178.785,1573.18,2696.14,6358.16,0,0,2,1,9,0.9,1,3.21289,3.21289,1.19153,0.00452026,0.0688131,1939,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149562,8.05342,17.0738,12.1694,55.5511,93.6175,659.65,699.732,1,0.836542,0.546454,0.0398038,0.999312,2.12574,0.0776506,0.818182,0.9,824.953,1105.89,1931.54,2540.21,155.261,578.155,1875,935.369,2826.81,337.408,505.792,-0.739017,-0.119028,-0.104992,1.13819,0,0,0,0,0,0.011377,20.753,78.6307,1,0.970681,235.153,785.045,410.006,1202.72,385.977,1239.16,1227.49,3879.28,0.00146607
1691509833256792964,2588,2072,508,0.800618,11.6408,26.9001,50.1639,76.5711,184.307,1.66757,395.285,715.335,1153.89,1457.78,1222.13,3731.23,7711.98,13748.1,1763.57,1513.05,2566.93,631.886,842.203,260.866,116850,7359.76,11575.4,0.738506,21.8616,0,0,0.0629845,0,103.3,110.874,191.813,1695.29,2954.78,6519.32,0,0,3,3,8,0.727273,1,2.74815,2.74815,1.14052,0.0020651,0.0410666,2072,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130309,7.61306,18.0574,11.7764,50.7386,91.8917,669.828,703.28,1,0.837137,0.541425,0.0778434,0.999264,2.19887,0.087549,0.904762,0.95,868.861,1122.36,1941.64,2332.4,167.023,595.206,1890.49,941.429,2718.69,331.315,533.541,-0.0188401,0.0142366,-1.4383,4.24791,0,0,0,0,0,0.0104328,20.5226,77.4111,1,0.974572,204.474,757.582,396.522,1157.08,310.384,1216.41,1243.09,3745.35,0.00108402
